barcode,status,matriz_name,matriz_list_price,matriz_standard_price,branch_id,branch_name,branch_list_price_before,branch_standard_price_before,branch_list_price_after,branch_standard_price_after,error
7702113034080,NOT_IN_BRANCH,Recamier Professional Salon in +Pro Hydra Repair Deep Mask - Mascarilla Capilar Para El Cabello Seco Y Maltratado 7oz,8.69565217,7.5,,,,,,,
7702113034165,NOT_IN_BRANCH,Recamier Professional Salon in +Pro Liss Control Deep Treatment 8.4oz,8.69565217,7.5,,,,,,,
7702113034158,NOT_IN_BRANCH,Recamier Professional Salon in +Pro Liss Control Leave on Treatment 10.1oz(300ml),7.82608696,3.25909091,,,,,,,
7702113038651,NOT_IN_BRANCH,Recamier Professional Salon in Braziliss Kerat-in Amino Complex STEP 2 Hair Treatment 35.27oz,130.43478261,105.0,,,,,,,
7702113037647,NOT_IN_BRANCH,Recamier Professional Salon in Keratin + Antioxidants Leave on Treatment 17.6oz/500ML,8.69565217,8.0,,,,,,,
7702113041514,NOT_IN_BRANCH,Recamier Professional Salon in Pro Hair Color Intensifier Treatment Intense Violet.8.45 Fl Oz,10.86956522,7.5,,,,,,,
7702113041521,NOT_IN_BRANCH,Recamier Professional Salon in Pro Hair Color Intensifier Treatment Pearl Beige 8.45 Fl Oz,10.86956522,7.72142857,,,,,,,
7702113034325,NOT_IN_BRANCH,Recamier Salon in Keratin Ultra Force Shampoo  10 Fl Oz,5.2173913,2.4,,,,,,,
7702113043440,NOT_IN_BRANCH,Recamier Ultra Active Hair Treatment with Vegan Keratin and Collagen 17.64oz,8.69565217,5.19166667,,,,,,,
7709453744259,NOT_IN_BRANCH,Removedor de callos - Wanglas 30ml,0.86956522,0.6,,,,,,,
7709453744235,NOT_IN_BRANCH,Removedor de callos - Wanglas 60ml,1.30434783,1.0,,,,,,,
7709259792867,NOT_IN_BRANCH,Removedor de cuticula - Wanglas 30ml,0.86956522,0.6,,,,,,,
7709193034986,NOT_IN_BRANCH,Removedor de cuticula - Wanglas 60ml,1.30434783,1.0,,,,,,,
7707305133022,NOT_IN_BRANCH,Removedor de esmalte - Wanglas 250ml,3.91304348,3.0,,,,,,,
3800225901987,NOT_IN_BRANCH,Revuele Beauty & Care Soft Cleansing Foam 150ml,9.56521739,7.0,,,,,,,
5060565100312,NOT_IN_BRANCH,Revuele Hydra Therapy Moisturising Night Cream 50 Ml,13.04347826,12.0,,,,,,,
5060565100350,NOT_IN_BRANCH,Revuele Micellar Water Soothing Soothing Micellar Water 400 Ml,8.69565217,8.0,,,,,,,
7861168805462,NOT_IN_BRANCH,SACA COMELONES,1.73913044,0.95,,,,,,,
7698534404703,NOT_IN_BRANCH,SACA CUTICULA AMY BEAUTY COD ZAR-15032-470,1.43,1.09,,,,,,,
6989878801442,NOT_IN_BRANCH,SACA PIOJOS CON MANGO NIT COMB,0.86956522,0.45,,,,,,,
7861168849329,NOT_IN_BRANCH,SACAPUNTAS URBAN,0.86956522,0.6,,,,,,,
7702113031362,NOT_IN_BRANCH,SACHET DE DECOLORACION SALONIN 20G ,1.73913043,1.1,,,,,,,
7708162555354,NOT_IN_BRANCH,SACHET EMUGEL RIZOS TONGOLE 15ML,0.652174,0.0,,,,,,,
7708162555750,NOT_IN_BRANCH,SACHET LEAVE ON TONGOLE 15ML DEFINE Y VITALIZA,0.652174,0.0,,,,,,,
7756719027113,NOT_IN_BRANCH,SACHET PLACENTA COQUETTE COCO,0.8695,0.5,,,,,,,
6938270110621,NOT_IN_BRANCH,SACHET SHAMPOO HAIR DYE BLACK 3-1 / 30ML,0.87,0.4,,,,,,,
6938270110676,NOT_IN_BRANCH,SACHET SHAMPOO HAIR DYE CHESTNUT BROWN 3-1/ 30ML,0.87,0.5,,,,,,,
PLADSH221212,NOT_IN_BRANCH,SACHET SHAMPOO TONGOLE 15ML HIDRATACION Y LIMPIEZA 15ML,0.652174,0.001,,,,,,,
7702615608420,NOT_IN_BRANCH,SACHET TRATACIENTO CON CERAMIDAS,0.5217391,0.3,,,,,,,
4358743103,NOT_IN_BRANCH,SAL DE PEDICURA AZUL,5.65217391,3.0,,,,,,,
000565129,NOT_IN_BRANCH,SALES  SPA DONNE,10.43478261,9.6,,,,,,,
6910208803621,NOT_IN_BRANCH,SALES MENTA AMYBEAUTY,2.17391304,1.56,,,,,,,
6910203040531,NOT_IN_BRANCH,SALES MINERALES LAVANDER,3.69565217,3.0,,,,,,,
6910203040530,NOT_IN_BRANCH,SALES MINERALES ROSE BATH SALTS,3.69565217,3.0,,,,,,,
6910203040526,NOT_IN_BRANCH,SALES MINERALES VITAMINA C,3.69565217,3.0,,,,,,,
240507,NOT_IN_BRANCH,SALES POMAROSA 500ML,5.65217391,4.0,,,,,,,
7908458326327,NOT_IN_BRANCH,SALON L.DE REPENTE OLEO TRATAM.42ml,7.17391304,5.49583333,,,,,,,
7908458303595,NOT_IN_BRANCH,SALON L.KIDS ACOND.300ml SUPER OLEOS,9.7826087,7.48,,,,,,,
7908458326709,NOT_IN_BRANCH,SALON L.KIDS ACTIVAD.300ml CHICLETE,9.34782609,7.12833333,,,,,,,
79084583227091,NOT_IN_BRANCH,SALON L.KIDS GEL DEFINIDOR 400g,13.04347826,9.94833333,,,,,,,
7908458329137,NOT_IN_BRANCH,SALON L.KIDS KIT HIDRATACION  ( SH + ACOND),13.04347826,9.94416667,,,,,,,
7898623957343,NOT_IN_BRANCH,SALON L.MULTI KIDS C/PEIN.300ml 4 EN 1,7.04,5.36,,,,,,,
7898524349452,NOT_IN_BRANCH,SALON LINE MEU LISO DEMAIS MASCARA HIDRATANTE 300G,9.13043478,6.98,,,,,,,
7898623956926,NOT_IN_BRANCH,SALON LINE MEU LISO MASCARA RESTAURACAO INTENSA 300G,9.13043478,6.98,,,,,,,
7898623956919,NOT_IN_BRANCH,SALON LINE MEU LISO RESTAURACAO INTENSA ACONDICIONADOR 300ML,9.56521739,8.62,,,,,,,
7898623956902,NOT_IN_BRANCH,SALON LINE MEU LISO RESTAURACAO INTENSA SHAMPOO 300ML,9.56521739,8.62,,,,,,,
7898009430071,NOT_IN_BRANCH,"SALON LINE S,O,S CACHOS +BRILHO SHAMPOO 300ML",9.56521739,8.4,,,,,,,
7908458313051,NOT_IN_BRANCH,"SALON LINE S,O,S CACHOS ACIDO HIALURONICO SHAMPOO 300ML",9.56521739,8.4,,,,,,,
7898009430149,NOT_IN_BRANCH,"SALON LINE S,O,S CACHOS AZEITE DE OLIVA ACONDICIONADOR 300ML",8.69565217,8.4,,,,,,,
7898009430132,NOT_IN_BRANCH,"SALON LINE S,O,S CACHOS AZEITE DE OLIVA SHAMPOO 300ML",8.69565217,8.4,,,,,,,
7898623951709,NOT_IN_BRANCH,"SALON LINE S,O,S CACHOS RICINO E QUERATINA ACONDICIONADOR 300ML",8.69565217,8.4,,,,,,,
7702113043815,NOT_IN_BRANCH,SALON in Curls and Waves Conditioner  33.81oz,11.73913,9.25,,,,,,,
7702113031140,NOT_IN_BRANCH,SALON in Dust Free Bleach Powder with Keratin  17.6oz - 031140,17.39130435,13.0,,,,,,,
7702113035971,NOT_IN_BRANCH,SALON in Finishing Line Line Adapta Foam Mousse N2  9.5oz,8.69565217,3.02083333,,,,,,,
7702113035933,NOT_IN_BRANCH,SALON in Finishing Line Long Lasting Liss Spray PREP  8.28oz,6.95652174,4.95,,,,,,,
7702113037746,NOT_IN_BRANCH,SALON in Fuller Density Leave on Treatment  10.1oz (D*),6.08695652,6.25,,,,,,,
7702113043518,NOT_IN_BRANCH,SALON in Hydra Repair Deep Masque  10.58oz / 300g,9.34782609,7.17,,,,,,,
7702113034066,NOT_IN_BRANCH,SALON in Hydra Repair Leave on Treatment  10.1oz - 034066,9.56521739,7.17,,,,,,,
7702113040227,NOT_IN_BRANCH,SALON in Pro Fortex Solutions Conditioner  10.1oz - 040227,5.2173913,3.91,,,,,,,
7702113034356,NOT_IN_BRANCH,SALON in Pro Keratin Ultra Force Conditioner  10.1oz - 034356,5.2173913,2.4,,,,,,,
7702113043501,NOT_IN_BRANCH,SALON in Pro Liss Control Deep Treatment  10.58oz,7.82608696,6.0,,,,,,,
7702113043426,NOT_IN_BRANCH,SALON in Vegan Keratin and Collagen Hair Shampoo   33.8oz - 043426,11.73913,4.02916667,,,,,,,
100040,NOT_IN_BRANCH,SAPHIR BUILDER GEL 3 EN 1 ,4.34782609,4.0,,,,,,,
674675746764,NOT_IN_BRANCH,SAPHIR CRISTAL CAT EYE,3.4782608,0.0,,,,,,,
MONOMERO SAPHIR,NOT_IN_BRANCH,SAPHIR MONOMERO 500ML ,22.17391304,20.0,,,,,,,
5532666719187,NOT_IN_BRANCH,SAPHIR PALETA DE CALLOS ,1.73913043,1.0,,,,,,,
6899342430057,NOT_IN_BRANCH,SAPHIR POLIGEL CLEAR 30ML ,5.43478261,3.4,,,,,,,
6899342430064,NOT_IN_BRANCH,SAPHIR POLIGEL PINK 30ML ,5.43478261,3.4,,,,,,,
890229000123,NOT_IN_BRANCH,SARKI SWEET KIT CORPORAL X 5 PCS ,6.08695652,1.0,,,,,,,
PLADSH1627721,NOT_IN_BRANCH,SARKI SWEETIE LUXURY POWDER BANANA,4.34782609,2.0,,,,,,,
7861168702993,NOT_IN_BRANCH,SASA GEL DE CEJAS CHOCOLATE SA-EB2 3gr,4.13043478,3.035,,,,,,,
7861168702992,NOT_IN_BRANCH,SASA GEL DE CEJAS DARK BROWN SA-EB3,4.13043478,3.035,,,,,,,
982391005010,NOT_IN_BRANCH,SATINE EASY BLENDER ESPONJA GOTA FUXIA,1.0,0.76527778,,,,,,,
7861210808045,NOT_IN_BRANCH,SATINE ESPONJA TRIANGULAR PARA MAQUILLAJE 2 UND,1.34782609,1.00916667,,,,,,,
7861210808007,NOT_IN_BRANCH,SATINE KR GOMA PESTANAS BROCHA WATERPROOF BLACK 5G,3.65217391,2.7825,,,,,,,
782399606000,NOT_IN_BRANCH,SATINE KR GOMA PESTANAS BROCHA WATERPROOF CLEAR 5G,3.65217391,2.7825,,,,,,,
7861210812202,NOT_IN_BRANCH,SATINE PESTAÑA POSTIZA 3D #172 ,1.3043478,0.65,,,,,,,
7861210812219,NOT_IN_BRANCH,SATINE PESTAÑA POSTIZA BANDA 173 ,1.3043478,0.65,,,,,,,
7861210812196,NOT_IN_BRANCH,SATINE PESTAÑAS LASHES MIX 0.07C,5.65217391,4.17416667,,,,,,,
7861210815203,NOT_IN_BRANCH,SATINE SET DE TRIO DE PESTANAS TAMANOS Y GROSOR MIXTOS 0.07C-13MM-MIX,3.91304348,2.82604167,,,,,,,
7861210808434,NOT_IN_BRANCH,SATINE STILETO PESTAÑA POSTIZA 129,1.7391304,1.04,,,,,,,
SP2011,NOT_IN_BRANCH,SCARCHA SURTIDO ,0.87,0.5,,,,,,,
240602,NOT_IN_BRANCH,SCRUB GEL HONEY AND MILK 500ML,5.65217391,4.0,,,,,,,
240604,NOT_IN_BRANCH,SCRUB GEL HONEY MOON 500ML,5.65217391,4.0,,,,,,,
240606,NOT_IN_BRANCH,SCRUB GEL POMEGRANATE 500ML,5.65217391,4.0,,,,,,,
240603,NOT_IN_BRANCH,SCRUB GEL500ML LEMON,5.65217391,4.0,,,,,,,
8207208899012,NOT_IN_BRANCH,SCULPTING GEL #24 AMYBEAUTY ,4.347826,3.0,,,,,,,
69875601,NOT_IN_BRANCH,SCULPTING GEL ADDICT PINK 15 ML,4.34782609,2.8,,,,,,,
7708930242639,NOT_IN_BRANCH,SECADOR CMS FENIX,60.86956522,50.0,,,,,,,
7708930242677,NOT_IN_BRANCH,SECADOR CMS POLLUX,80.0,64.8,,,,,,,
marla2403'01,NOT_IN_BRANCH,SECADORA  QNOVA,13.043478,4.5,,,,,,,
89895687000145,NOT_IN_BRANCH,SECADORA DE CABELLO RE-001,8.69565217,4.17,,,,,,,
PLADSHEUROSTYLE,NOT_IN_BRANCH,SECADORA EUROSTYLE ,60.86956522,45.0,,,,,,,
6921888202451,NOT_IN_BRANCH,SECADORA HAIR DRYER,34.7826087,26.97,,,,,,,
6921888200945,NOT_IN_BRANCH,SECADORA HARYERIRD,30.43478261,22.6,,,,,,,
8021660017490,NOT_IN_BRANCH,SECADORA LAX POWEDER X5,86.95652174,60.0,,,,,,,
7501012301411,NOT_IN_BRANCH,SECADORA PROFESIONAL,47.82608696,43.0,,,,,,,
00540013,NOT_IN_BRANCH,SECADORA PROFESIONAL TECNOELETTRA,86.956521,60.0,,,,,,,
7861168701275,NOT_IN_BRANCH,SECADORA REALISS EXPERT,73.91304348,57.8,,,,,,,
7908422601665,NOT_IN_BRANCH,SECADORA TURBO MQ,113.04347826,93.95,,,,,,,
6902608460900,NOT_IN_BRANCH,SELF SEALING STERILIZATION POUCH FUNDAS ,4.34782609,2.6,,,,,,,
6924372655870,NOT_IN_BRANCH,SELLADOR DE MAQUILLAJE,2.39130435,1.8,,,,,,,
6924372655931,NOT_IN_BRANCH,SELLADOR DE MAQUILLAJE,2.60869565,1.8,,,,,,,
683609906982,NOT_IN_BRANCH,SELLADOR LETS HIDRATANTE,9.13043478,7.2,,,,,,,
6924372655467,NOT_IN_BRANCH,SELLADOR USHAS,1.73913043,1.35,,,,,,,
5532666713376,NOT_IN_BRANCH,SELLO DE CAUCHO,3.26086957,2.55,,,,,,,
7861168864636,NOT_IN_BRANCH,SELLO DE UÑAS GLAM NAILS,0.86956522,0.64,,,,,,,
6993435152533,NOT_IN_BRANCH,SEPARADOR DE DEDO DE SILICONA ,0.87,0.63,,,,,,,
6951555952327,NOT_IN_BRANCH,SEPARADOR DE DEDOS ,0.43478261,0.35,,,,,,,
75,NOT_IN_BRANCH,SEPARADOR DE DEDOS CLASSIC ,0.65217391,0.5,,,,,,,
6072649001117,NOT_IN_BRANCH,SEPARADOR DE DEDOS SILICONA ,0.86956522,0.5,,,,,,,
0002019,NOT_IN_BRANCH,SEPARADOR DE PIEDRAS BLANCO Y NEGRO ,1.3043478,0.6,,,,,,,
7861168772047,NOT_IN_BRANCH,SEPARADOR DE UNAS CLASS,0.6521739,0.3,,,,,,,
6974482512891,NOT_IN_BRANCH,SEPARADOR DE UÑAS ,1.30434783,0.35,,,,,,,
6903072408757,NOT_IN_BRANCH,SERUM ANTIBRILLO,3.04347826,2.5,,,,,,,
6942349737336,NOT_IN_BRANCH,SERUM BIOAQUA ,3.905,2.75,,,,,,,
7862118738571,NOT_IN_BRANCH,SERUM DE ANTI-EDAD ,9.13043478,13.0,,,,,,,
6924372657973,NOT_IN_BRANCH,SERUM FACIAL,3.47826087,2.1,,,,,,,
6924372658062,NOT_IN_BRANCH,SERUM FACIAL ALOE VERA,3.04347826,1.05,,,,,,,
6924372658086,NOT_IN_BRANCH,SERUM FACIAL COLLAGEN,3.04347826,1.0,,,,,,,
6924372658079,NOT_IN_BRANCH,SERUM FACIAL USHAS,3.04347826,1.04,,,,,,,
7702113047578,NOT_IN_BRANCH,SERUM KERATIN,11.52173913,4.55416667,,,,,,,
7702113043402,NOT_IN_BRANCH,SERUM KERATIN ULTRA FORCE SALONIN 120 ML,13.47826087,8.75,,,,,,,
6903072446452,NOT_IN_BRANCH,SERUM KISS BEAUTY,3.47826087,1.5,,,,,,,
659962658721,NOT_IN_BRANCH,SERUM PARA CEJAS CLEAR,6.95652174,5.08,,,,,,,
7702113046717,NOT_IN_BRANCH,SERUM TERMO VITAE MUJER LISOS 150ML,7.82608696,5.93833333,,,,,,,
6924372614143,NOT_IN_BRANCH,SERUN PARA LABIOS,1.30434783,0.3,,,,,,,
7861168872488,NOT_IN_BRANCH,SERVI TOALLAS ABSORBENTES,6.08695652,4.89,,,,,,,
7861098308897,NOT_IN_BRANCH,SERVICIO DE BELLEZA ,9.13043478,8.0,,,,,,,
2024042901581,NOT_IN_BRANCH,SERVITOALLA X50 MZE158,3.91304348,2.89,,,,,,,
SERVITOALLAS,NOT_IN_BRANCH,SERVITOALLAS 5 X 1$,0.86956522,0.35,,,,,,,
5532666722804,NOT_IN_BRANCH,SET 5X PINCEL LINER,3.47826087,2.32,,,,,,,
6978885415018,NOT_IN_BRANCH,SET 6PCS POLVO DECORADOR DE UÑAS COLORES Y MODELOS SURTIDOS,1.30434782609,0.59,,,,,,,
6901020203690,NOT_IN_BRANCH,SET BROCHAS   ,4.34782609,3.27,,,,,,,
6301706041194,NOT_IN_BRANCH,SET DE 5 PARES DE PESTANAS C-119 ZAR-PES-119,2.48,1.88,,,,,,,
6301706041262,NOT_IN_BRANCH,SET DE 5 PARES DE PESTANAS C-126  ZAR-PES-126,2.48,1.88,,,,,,,
2112345678948,NOT_IN_BRANCH,SET DE AGUJAS NEEDLE,2.17391304,1.85,,,,,,,
2112345678924,NOT_IN_BRANCH,SET DE BROCAS COLORES X10,11.73913043,9.33,,,,,,,
7919082082046,NOT_IN_BRANCH,SET DE BROCAS METAL ,4.347826,2.4,,,,,,,
6537865586324,NOT_IN_BRANCH,SET DE BROCAS PUNTA VINO,11.73913043,9.45,,,,,,,
616513766823,NOT_IN_BRANCH,SET DE BROCHA DEFINING CALA ,10.0,7.5,,,,,,,
6960003630090,NOT_IN_BRANCH,SET DE BROCHA ESTUCHE DORADO,20.8695,18.6,,,,,,,
683609851336,NOT_IN_BRANCH,SET DE BROCHA NEON,19.56521739,14.35,,,,,,,
7861168849695,NOT_IN_BRANCH,SET DE BROCHA X 12,5.8695,4.5,,,,,,,
7861168849589,NOT_IN_BRANCH,SET DE BROCHA X12 PINK G.BEAUTY,14.3478,10.75,,,,,,,
7861168849510,NOT_IN_BRANCH,SET DE BROCHAS,12.17391304,9.265,,,,,,,
6901020203706,NOT_IN_BRANCH,SET DE BROCHAS,4.34782609,3.3,,,,,,,
6924372691946,NOT_IN_BRANCH,SET DE BROCHAS ,3.47826,2.57,,,,,,,
5532666720084,NOT_IN_BRANCH,SET DE BROCHAS HUXIABEAUTY 8 UNIDADES,2.6086,1.35,,,,,,,
667619541869,NOT_IN_BRANCH,SET DE BROCHAS UNBOTHERED X 24 B.CREATIONS ,36.30434783,27.72166667,,,,,,,
URBAN-SET,NOT_IN_BRANCH,SET DE BROCHAS URBAN X 8,18.69565217,14.4,,,,,,,
6924372694725,NOT_IN_BRANCH,SET DE BROCHAS USHAS,6.08695652,5.21,,,,,,,
6924372693551,NOT_IN_BRANCH,SET DE BROCHAS USHAS X 3,4.34782609,2.57,,,,,,,
0002008,NOT_IN_BRANCH,SET DE BROCHAS X24 BEAUTY CREATIONS NARANJA ,19.56521739,14.35,,,,,,,
2019040233987,NOT_IN_BRANCH,SET DE CEJAS LIANGYAN ,1.3,0.65,,,,,,,
5532666723832,NOT_IN_BRANCH,SET DE CEJAS X3 COVER THEROSA,1.30431,1.0,,,,,,,
683609869096,NOT_IN_BRANCH,SET DE CEJAS Y PESTAÑAS,5.2173913,3.35,,,,,,,
"6836098659445,217391304",NOT_IN_BRANCH,SET DE CEJAS Y PESTAÑAS BEAUTY CREATIONS,5.2173913,3.35,,,,,,,
7698534404833,NOT_IN_BRANCH,SET DE CEPILLOS AMYBEAUTY ,1.73913044,0.7,,,,,,,
3645104300068,NOT_IN_BRANCH,SET DE CEPILLOS X 50U,2.173913,0.9,,,,,,,
7861210807116,NOT_IN_BRANCH,SET DE CUIDADO PARA LAS CEJAS ,2.173913,1.39,,,,,,,
5532666719910,NOT_IN_BRANCH,SET DE ESPONGAS X6 KISS LOVELY,1.95652174,1.05,,,,,,,
6928150324453,NOT_IN_BRANCH,SET DE ESPONJA AMYBEAUTY  ,1.73913044,0.82,,,,,,,
2112345678931,NOT_IN_BRANCH,SET DE EXTENCIONES NEEDLE 5PC ,5.2173913,3.0,,,,,,,
6926936932014,NOT_IN_BRANCH,SET DE GLIDER  X 10,1.7391304,1.22,,,,,,,
6942610180120,NOT_IN_BRANCH,SET DE LIMPIEZA DE UÑAS  GALANTE,4.7826087,3.77,,,,,,,
6976150324607,NOT_IN_BRANCH,SET DE MANICURA CLIPER,6.08695652,4.6,,,,,,,
6942610180038,NOT_IN_BRANCH,SET DE MANICURA GALANTEC BLANCO,6.30434783,5.19,,,,,,,
6553627695318,NOT_IN_BRANCH,SET DE MANICURA RUSA,5.2173913,3.85,,,,,,,
MAR23-2,NOT_IN_BRANCH,SET DE MANICURA RUSA ,4.34782609,2.68,,,,,,,
7861210811915,NOT_IN_BRANCH,SET DE MANICURE DE MENTA ACERO INOXIDABLE ,6.5217391,4.78,,,,,,,
6926070022558,NOT_IN_BRANCH,SET DE PEINILLA,2.3,1.74,,,,,,,
2ET3SXP0565938372,NOT_IN_BRANCH,SET DE PESTAÑAS ,6.08695652,4.0,,,,,,,
6301706041125,NOT_IN_BRANCH,SET DE PESTAÑAS EN TIRA ,2.60869565,1.88,,,,,,,
6301706040111,NOT_IN_BRANCH,SET DE PESTAÑAS X 5 EN TIRA,2.60869565,1.88,,,,,,,
8836152002270,NOT_IN_BRANCH,SET DE PINCEL ACRILICO  TORNASOL,3.47826087,2.31,,,,,,,
5532666717824,NOT_IN_BRANCH,SET DE PINCEL LINER,2.17391304,0.7,,,,,,,
6936555833753,NOT_IN_BRANCH,SET DE PINCEL ONE STROG,4.347826,3.0,,,,,,,
0002033,NOT_IN_BRANCH,SET DE PINCEL ROSA METAL ,1.739104,1.3,,,,,,,
000500036,NOT_IN_BRANCH,SET DE PINCEL ROSADO,3.47826087,2.0,,,,,,,
7207208898849,NOT_IN_BRANCH,SET DE PINCELES AMYBEAUTY,3.26086957,2.6,,,,,,,
0002029,NOT_IN_BRANCH,SET DE PINCELES BLANCO,2.173913,0.9,,,,,,,
000500037,NOT_IN_BRANCH,SET DE PINCELES DE DECORACION,3.04347826,1.26,,,,,,,
0002028,NOT_IN_BRANCH,SET DE PINCELES ROSA X UNIDAD ,0.43478261,0.2,,,,,,,
0002027,NOT_IN_BRANCH,SET DE PINCELES ROSA X5 ,2.17391304,1.7,,,,,,,
5120700300332,NOT_IN_BRANCH,SET DE PINCELES UÑAS GEL-ACRILICO 9 UNIDADES ,4.7826086,3.58,,,,,,,
2448998762117,NOT_IN_BRANCH,SET DE PINZAS PARA PESTAÑAS PELO A PELO,2.6086,1.265,,,,,,,
000500039,NOT_IN_BRANCH,SET DE PUNZON DE COLORES X5,3.04347826,1.65,,,,,,,
6920160011323,NOT_IN_BRANCH,SET DE RULOS HAIR-ROLLERS ,1.30434783,0.78,,,,,,,
6924372694367,NOT_IN_BRANCH,SET DE SACA COMEDONES,1.04,0.78,,,,,,,
MARLA2403-22,NOT_IN_BRANCH,SET DE TINTE,1.73913043,1.4,,,,,,,
6927167001043,NOT_IN_BRANCH,SET DE TINTES HAIRLINES,1.73913043,1.3,,,,,,,
7861168834400,NOT_IN_BRANCH,SET EMPUJADOR CUTICULAS,2.17391304,1.55,,,,,,,
5532666720022,NOT_IN_BRANCH,SET LIMPIEZA PARA ROSTRO,2.1739,1.75,,,,,,,
6976150324614,NOT_IN_BRANCH,SET MANICURA ROSADO,5.2173913,3.21,,,,,,,
6921418801253,NOT_IN_BRANCH,SET MEKE UP BEAUTY TOOLS MIX SET,4.7826086,3.43,,,,,,,
7861168853500,NOT_IN_BRANCH,SET PARA LIMPIEZA FACIAL,1.9565,1.5,,,,,,,
7698534404666,NOT_IN_BRANCH,SET PARA MANICURE AMYBEAUTY,3.04347826,2.4,,,,,,,
7861168793271,NOT_IN_BRANCH,SET PEINILLA X 10,2.17391304,1.24,,,,,,,
6924372694817,NOT_IN_BRANCH,SET PESTAÑAS DE TIRA,2.26086957,1.73,,,,,,,
000500040,NOT_IN_BRANCH,SET PINCELES COQUETA,3.91304348,2.66,,,,,,,
631881111358,NOT_IN_BRANCH,SET REPARADOR DE CEJAS ADORO,2.1739,1.7,,,,,,,
3645104200290,NOT_IN_BRANCH,SET SACACOMEDONES LIMPIEZA FACIAL,1.7391,0.85,,,,,,,
"1,739130435",NOT_IN_BRANCH,SET SPA PEDICURE,1.73913044,1.1,,,,,,,
7861168869433,NOT_IN_BRANCH,SET SPONJA BLENDER,1.7391,1.25,,,,,,,
7861168770340,NOT_IN_BRANCH,SET TINTURADO X4 STAR,1.30434783,0.64,,,,,,,
7861168853289,NOT_IN_BRANCH,SET X 6 MINI VIAJERO GLAM BEAUTY,1.74,1.36,,,,,,,
81555969509,NOT_IN_BRANCH,SETTING LA GIRL,6.73913043,6.0,,,,,,,
7707279840278,NOT_IN_BRANCH,SHACET LISSO INTELIGENTE,0.86956522,0.5,,,,,,,
7702113037722,NOT_IN_BRANCH,SHAMPOO  DENSITY SALOIN 300 ML,5.2173913,3.91,,,,,,,
SHAMPOO POR PORCION,NOT_IN_BRANCH,SHAMPOO  PORCION PASO 1 100ML,1.7391304,1.5,,,,,,,
7862101536054,NOT_IN_BRANCH,SHAMPOO 8 HIERBAS,3.0434782,2.26,,,,,,,
7862126161736,NOT_IN_BRANCH,SHAMPOO AFROS RIZOS,9.56521739,7.65,,,,,,,
7861076257438,NOT_IN_BRANCH,SHAMPOO ANTI CAIDA RENE CHARDON,5.2173913,3.045,,,,,,,
7861076257421,NOT_IN_BRANCH,SHAMPOO ANTI CASPA RENE CHARDON,5.2173913,3.045,,,,,,,
00020001,NOT_IN_BRANCH,SHAMPOO ANTI-ORANGE SEMI DE LINO ,19.130434,13.0,,,,,,,
736372377234,NOT_IN_BRANCH,SHAMPOO ANTICAIDA,8.6956521,7.0,,,,,,,
7702113035612,NOT_IN_BRANCH,SHAMPOO ANTICASPA RECAMIER,4.34782609,3.06,,,,,,,
7702113034455,NOT_IN_BRANCH,SHAMPOO ANTICASPA SALONIN 300 ML,5.2173913,3.91,,,,,,,
7702113043525,NOT_IN_BRANCH,SHAMPOO ANTIDANDRUFF,5.2173913,3.91,,,,,,,
736372377241,NOT_IN_BRANCH,SHAMPOO ARGAN 1000ML,11.304347,9.27,,,,,,,
6938270103036,NOT_IN_BRANCH,SHAMPOO BLACK HAIR DYE 3-1,5.65,4.34,,,,,,,
7862126161750,NOT_IN_BRANCH,SHAMPOO CAPILAR FRUTOS VIVOS,10.0,8.0,,,,,,,
7862118731817,NOT_IN_BRANCH,SHAMPOO COCONUT 500ML,10.86956522,8.22,,,,,,,
7862101536115,NOT_IN_BRANCH,SHAMPOO COLAGENO 1 LITRO,3.0434782,2.26,,,,,,,
3237429110004,NOT_IN_BRANCH,SHAMPOO CON CAVIAR Y PANTHENOL,13.04347826,9.7,,,,,,,
3235372742198,NOT_IN_BRANCH,SHAMPOO CON SOJA 1000ML,11.304347,9.27,,,,,,,
7702113034431,NOT_IN_BRANCH,SHAMPOO CONTROL ANTICAIDA SALONIN 300 ML,4.7826087,3.91,,,,,,,
7702113023206,NOT_IN_BRANCH,SHAMPOO CONTROL CAIDA RECAMIER,4.34782609,3.06,,,,,,,
799439316249,NOT_IN_BRANCH,SHAMPOO CUBRE CANAS COLOR MARRON X UNIDAD,0.86956522,0.5,,,,,,,
7756719023825,NOT_IN_BRANCH,SHAMPOO CURLY MONOI 1000ML,10.86956522,8.0,,,,,,,
7756719015219,NOT_IN_BRANCH,SHAMPOO CURLY MONOI PLACENTA LIFE 350 ML,5.2173913,4.0,,,,,,,
799439318175,NOT_IN_BRANCH,SHAMPOO DARK BROWN 420ML DEXE,5.2173913,3.47,,,,,,,
7862118736249,NOT_IN_BRANCH,SHAMPOO DE CHOCOLIFE ,1.74,1.0,,,,,,,
7861171200339,NOT_IN_BRANCH,SHAMPOO DE KERATINA 1000ML,9.56521739,7.62,,,,,,,
7862118736058,NOT_IN_BRANCH,SHAMPOO DE LA PREVENCION DE LA CASPA ,9.56521739,7.94,,,,,,,
799439314863,NOT_IN_BRANCH,SHAMPOO DEXE COLOR BROWN,5.2173913,3.46,,,,,,,
